규모,진원깊이,영향도,위도,경도,cluster,c,cluster_4
4.7,10.0,340,50.3569,90.7918,1,blue,1
4.4,506.956,298,-21.3022,-178.4795,2,green,2
4.5,228.39,312,-5.1295,150.6648,1,blue,1
4.4,509.86,298,-6.9688,125.6384,2,green,2
4.5,10.0,312,-22.4129,-175.0665,1,blue,1
4.3,10.0,284,30.7282,96.3491,1,blue,1
4.5,101.355,312,3.9986,-76.7154,1,blue,1
4.0,49.679,246,51.6416,-175.2373,1,blue,1
3.35,25.41,173,19.1968333333333,-64.8395,0,red,0
4.6,518.356,326,-22.4176,-179.2445,2,green,2
3.03,19.95,141,18.822,-64.915,0,red,0
4.5,214.971,312,0.4625,123.7831,1,blue,1
3.42,20.34,180,19.2203333333333,-64.8486666666667,0,red,0
3.6,24.0,199,19.195,-64.8486,0,red,0
5.5,10.0,466,4.8488,-82.7665,1,pink,3
4.8,543.453,354,-7.0751,124.79,2,green,2
4.6,99.274,326,-11.8481,-74.0267,1,blue,1
3.37,24.75,175,19.1903333333333,-64.929,0,red,0
4.9,10.0,369,32.0293,141.7542,1,pink,3
4.5,73.578,312,-6.0156,149.3206,1,blue,1
4.0,198.32,246,19.0495,145.3644,1,blue,1
3.55,24.0,194,19.2833,-64.9061,0,red,0
4.5,10.0,312,-45.642,95.4242,1,blue,1
4.0,378.465,246,31.9642,137.889,2,green,2
3.78,36.0,220,19.1953,-64.8893,0,red,0
4.9,67.967,370,-3.3254,129.0412,1,pink,3
3.4,24.73,178,19.2785,-64.8888333333333,0,red,0
4.6,10.0,326,-46.696,96.3018,1,blue,1
4.9,10.0,369,43.5564,89.3721,1,pink,3
3.2,43.681,158,51.3754,178.7596,0,red,0
4.3,12.274,284,36.3305,69.2784,1,blue,1
4.7,143.814,340,18.339,146.0045,1,blue,1
4.2,10.0,272,40.3585,27.0456,1,blue,1
4.8,511.338,354,-23.7405,-179.7995,2,green,2
4.3,39.42,284,39.2313,142.894,1,blue,1
4.1,9.045,259,-0.6142,121.8665,1,blue,1
4.9,19.266,369,6.0908,93.1176,1,pink,3
4.3,10.0,284,-59.4993,-29.7443,1,blue,1
4.5,10.0,312,-2.8622,35.9288,1,blue,1
4.9,10.0,385,-8.1765,115.6821,1,pink,3
4.4,10.0,298,-8.2066,115.7439,1,blue,1
5.2,10.0,459,-8.256,115.6356,1,pink,3
4.6,10.0,326,-8.2476,115.7397,1,blue,1
4.5,200.687,312,-23.5628,-66.7032,1,blue,1
5.4,10.0,449,-28.144,-178.2324,1,pink,3
4.5,383.726,312,-23.1809,-179.114,2,green,2
3.28,8.88,173,36.6046667,-121.2093333,0,red,0
3.1,78.9,148,59.9645,-151.962,0,red,0
4.0,323.273,246,45.7036,143.2623,2,green,2
4.5,121.235,312,18.0672,146.2834,1,blue,1
4.7,133.738,340,-6.9656,129.4708,1,blue,1
5.1,10.0,401,33.9776,57.144,1,pink,3
5.6,19.0,482,27.5074,129.5492,1,pink,3
3.7,160.434,211,54.6918,-165.8029,0,red,0
4.5,10.0,312,-5.7128,152.4302,1,blue,1
4.4,34.823,298,38.4482,142.186,1,blue,1
4.5,10.0,312,-6.5933,150.3898,1,blue,1
4.5,20.148,312,23.7738,121.4523,1,blue,1
4.2,75.83,271,38.2628,22.0759,1,blue,1
4.4,486.24,298,-24.7736,-179.8741,2,green,2
4.0,153.663,246,37.3076,71.9181,1,blue,1
3.2,35.0,158,53.5027,-165.875,0,red,0
3.8,191.872,222,51.9631,179.6033,0,red,0
4.9,89.693,370,-9.5401,120.4798,1,pink,3
4.5,36.978,312,-30.7688,-177.9511,1,blue,1
4.7,35.0,340,-56.3438,-26.4411,1,blue,1
4.7,110.874,340,-55.9641,-27.8595,1,blue,1
4.2,70.056,271,-29.0538,-71.4212,1,blue,1
3.2,39.488,158,51.5039,-176.3469,0,red,0
3.71,57.0,212,19.5076,-65.7491,0,red,0
3.65,13.0,205,19.0846,-65.0795,0,red,0
3.1,43.171,148,51.5305,-176.338,0,red,0
4.4,122.755,298,15.1731,145.4653,1,blue,1
4.6,10.0,326,-59.9972,-24.7944,1,blue,1
4.4,207.541,298,-6.2055,154.8388,1,blue,1
4.3,26.606,284,-2.7291,139.3221,1,blue,1
5.6,10.0,482,-62.9382,155.8936,1,pink,3
4.5,154.45,312,6.7855,-73.04,1,blue,1
4.5,105.411,312,-12.4987,166.6618,1,blue,1
3.92,24.0,237,19.3206,-65.85,0,blue,1
4.3,9.826,285,-8.1887,115.6524,1,blue,1
4.6,9.992,326,-8.2852,115.5792,1,blue,1
4.4,181.967,298,-20.6777,-67.9718,1,blue,1
4.2,10.0,271,19.467,-108.3959,1,blue,1
4.5,42.541,312,-2.712,139.596,1,blue,1
3.21,8.55,159,18.7968333333333,-65.0691666666667,0,red,0
4.4,10.0,298,-56.4515,-24.5645,1,blue,1
4.5,10.0,314,43.6523,-128.3818,1,blue,1
4.2,114.244,271,-21.2127,-68.6734,1,blue,1
3.1,7.147033691,148,31.6105518,-103.9624869,0,red,0
3.1,10.0,148,56.4397,-149.2327,0,red,0
4.3,10.0,284,23.4478,121.4557,1,blue,1
3.3,7.982543944999999,168,31.62581062,-103.9696817,0,red,0
4.3,5.289,286,38.2824,24.2543,1,blue,1
4.3,10.0,284,44.8896,81.1185,1,blue,1
4.5,8.071,312,3.3517,-74.1224,1,blue,1
3.58,82.0,197,19.7135,-65.7535,0,red,0
6.3,73.0,611,51.6079,178.5971,1,pink,3
3.6,73.377,199,51.6201,178.6908,0,red,0
4.7,39.576,340,41.1186,143.2022,1,blue,1
3.4,74.592,178,51.6244,178.6953,0,red,0
4.2,54.983,271,13.4018,-90.8414,1,blue,1
3.5,79.494,188,51.6357,178.6356,0,red,0
3.1,74.115,148,51.6122,178.6544,0,red,0
4.2,10.0,271,8.1375,-103.5651,1,blue,1
4.6,132.14,326,12.3241,124.564,1,blue,1
3.2,73.991,158,51.6407,178.669,0,red,0
4.5,56.93,312,-60.311,-27.2159,1,blue,1
4.4,36.645,298,-9.8967,118.7829,1,blue,1
3.4,72.896,178,51.6118,178.7448,0,red,0
4.5,55.036,312,4.0868,126.7133,1,blue,1
4.8,10.0,379,21.8573,95.8778,1,pink,3
4.7,10.0,340,-50.2463,112.5852,1,blue,1
4.6,41.975,326,-59.6396,-26.1068,1,blue,1
3.26,33.59,166,19.2083333333333,-155.3725,0,red,0
4.5,22.21,312,-58.0536,-24.9166,1,blue,1
4.2,21.869,271,23.4228,121.304,1,blue,1
4.5,10.0,312,-50.2742,112.4309,1,blue,1
4.5,10.0,312,29.2775,105.5104,1,blue,1
4.3,122.312,284,0.3099,122.6201,1,blue,1
4.3,265.77,284,-22.7713,-66.4016,1,blue,1
4.8,85.796,354,2.8569,127.4994,1,pink,3
4.2,35.0,271,13.2303,-90.8622,1,blue,1
5.9,13.0,561,23.7695,121.8115,1,pink,3
4.6,11.96,326,42.8462,140.3133,1,blue,1
4.2,10.0,271,1.832,132.9299,1,blue,1
4.1,35.0,259,13.7847,-91.8237,1,blue,1
4.3,10.0,284,-31.9659,-177.4299,1,blue,1
4.2,133.64,271,-21.0517,-68.6817,1,blue,1
4.5,176.037,312,-8.2016,123.8765,1,blue,1
5.1,10.0,400,-57.2607,147.8254,1,pink,3
4.2,8.951,271,-17.3233,-64.7264,1,blue,1
4.1,8.991,259,42.7932,140.2739,1,blue,1
4.6,10.0,326,-35.0268,-110.1797,1,blue,1
4.4,10.008,298,-0.7996,121.8642,1,blue,1
4.8,45.221,354,-3.1993,142.2773,1,pink,3
5.2,70.182,416,-60.0405,-26.945,1,pink,3
4.9,10.0,374,-11.4227,-76.5433,1,pink,3
3.4,77.471,178,51.6044,178.7337,0,red,0
3.8,10.0,222,43.6387,-128.0755,0,red,0
3.02,32.82,140,19.2325,-155.393,0,red,0
4.4,9.99,298,17.3902,120.9627,1,blue,1
5.6,66.834,491,12.9159,-88.5083,1,pink,3
3.08,33.53,146,19.1985,-155.414833333333,0,red,0
5.2,10.0,416,-13.7191,165.8626,1,pink,3
3.7,64.612,211,51.7072,-175.6497,0,red,0
4.5,10.0,312,-13.8051,165.6208,1,blue,1
4.5,47.89,312,-19.1918,168.4045,1,blue,1
4.2,615.98,271,-21.0379,-179.1405,2,green,2
5.0,9.882,385,-3.0409,142.2261,1,pink,3
4.2,10.18,271,-17.2525,-64.6321,1,blue,1
3.15,10.51,153,19.1651666666667,-64.7883333333333,0,red,0
3.3,11.527,168,51.3031,-174.3856,0,red,0
4.6,10.0,326,-3.0535,142.3059,1,blue,1
4.5,35.0,312,-3.1823,142.2372,1,blue,1
4.3,104.319,284,36.3421,71.0118,1,blue,1
4.4,101.752,298,24.8414,95.0837,1,blue,1
4.4,28.523,298,-3.0123,142.3215,1,blue,1
4.5,15.13,312,-2.9678,142.3474,1,blue,1
4.3,269.364,284,-5.2896,149.16,2,blue,1
4.5,375.408,312,30.6773,138.7003,2,green,2
4.8,126.456,355,-6.684,146.291,1,pink,3
3.25,112.52,163,18.3343333333333,-65.9845,0,red,0
3.13,98.5,151,18.544,-66.1635,0,red,0
4.7,10.0,340,-4.6199,133.1516,1,blue,1
4.5,33.415,312,-6.8594,105.1963,1,blue,1
3.08,8.5,146,18.8703333333333,-67.3426666666667,0,red,0
4.8,19.047,354,40.3866,143.3786,1,pink,3
3.8,14.4,241,61.4821,-151.2205,0,red,0
3.27,11.63,165,19.2986666666667,-65.2128333333333,0,red,0
3.04,31.75,142,19.234,-155.389166666667,0,red,0
4.4,92.383,329,36.0269,139.7392,1,blue,1
3.21,11.03,159,17.9426666666667,-66.9631666666667,0,red,0
4.3,413.822,284,-19.9405,-177.7477,2,green,2
4.1,84.762,259,49.0945,154.5803,1,blue,1
4.4,35.0,298,24.0995,125.262,1,blue,1
4.5,32.235,312,24.3113,125.284,1,blue,1
4.2,156.678,271,52.4428,-174.2394,1,blue,1
4.9,10.0,369,2.2456,129.2921,1,pink,3
4.7,124.796,340,-7.1515,129.4308,1,blue,1
4.6,5.163,327,-11.3544,-76.5423,1,blue,1
3.8,28.8,222,57.0243,-154.5833,0,red,0
3.91,24.0,235,19.6263,-68.5958,0,blue,1
4.6,23.982,329,21.8211,95.8905,1,blue,1
4.1,10.0,259,56.8675,-33.8516,1,blue,1
4.4,10.0,298,40.121,83.3854,1,blue,1
3.2,72.366,158,51.7258,178.5363,0,red,0
5.2,10.0,417,-7.1222,-80.4818,1,pink,3
5.0,35.0,385,-58.7849,-25.2723,1,pink,3
5.0,139.676,386,13.6187,120.8179,1,pink,3
4.5,10.0,312,-9.5724,110.3332,1,blue,1
3.1,20.34,148,19.1011666666667,-64.7108333333333,0,red,0
4.6,562.573,326,-20.7796,-178.4591,2,green,2
4.3,10.0,284,-14.9239,-173.615,1,blue,1
4.3,10.0,284,56.5788,-34.419,1,blue,1
4.4,110.917,298,45.7178,150.1406,1,blue,1
3.85,15.0,228,19.2021,-64.1836,0,red,0
3.28,14.59,166,18.8618333333333,-64.6486666666667,0,red,0
4.7,206.928,340,-19.8736,-175.4226,1,blue,1
3.96,31.2,292,20.5063333333333,-156.0515,1,blue,1
4.6,8.91,326,2.2103,129.2958,1,blue,1
4.4,10.0,298,-4.6803,68.773,1,blue,1
4.4,10.0,298,2.1818,129.2249,1,blue,1
3.37,30.39,175,19.2716666666667,-64.2598333333333,0,red,0
4.2,559.002,271,-17.6131,-178.6785,2,green,2
3.79,94.0,221,19.4868,-65.6968,0,red,0
4.2,440.453,271,-25.5678,-179.6421,2,green,2
4.2,10.0,271,14.401,-93.7723,1,blue,1
3.02,23.84,140,18.5,-67.2913333333333,0,red,0
4.2,328.291,271,-29.4914,-179.0577,2,green,2
4.4,518.315,298,-24.7417,179.9126,2,green,2
4.6,80.11,326,29.1479,140.9425,1,blue,1
4.4,190.378,298,-3.3182,102.9661,1,blue,1
4.9,35.0,369,-6.2443,105.0176,1,pink,3
3.31,30.28,170,19.2668333333333,-155.414666666667,0,red,0
4.6,10.0,326,47.1228,152.8126,1,blue,1
5.2,8.192342122,600,32.19085693,-102.1406965,1,pink,3
3.4,6.676147461,194,32.18536377,-102.1342654,0,red,0
4.5,10.0,312,-20.7645,-173.9164,1,blue,1
4.1,35.0,259,12.0116,142.9739,1,blue,1
3.25,10.0,164,17.9451,-66.9765,0,red,0
3.16,12.01,154,17.9286666666667,-65.6256666666667,0,red,0
4.3,11.055,284,-46.9963,-74.2728,1,blue,1
3.7,181.501,211,52.7823,-173.8939,0,red,0
4.3,14.79,285,38.9959,69.5846,1,blue,1
4.1,548.582,259,-19.3649,-177.5554,2,green,2
3.6,35.0,199,52.5101,-168.7912,0,red,0
4.4,152.022,299,45.6111,26.4199,1,blue,1
4.3,124.95,284,-7.0722,129.5575,1,blue,1
4.8,10.0,354,21.792,-76.485,1,pink,3
4.5,30.376,312,-10.1658,118.8581,1,blue,1
3.1,117.7,149,63.1183,-150.4618,0,red,0
4.3,20.202,284,-10.4897,118.8576,1,blue,1
5.3,12.73,433,1.4701,-79.3053,1,pink,3
4.7,25.0,340,1.4416,-79.5846,1,blue,1
4.4,126.132,298,-20.3673,169.7315,1,blue,1
4.5,10.0,312,28.1642,104.8949,1,blue,1
4.8,10.0,354,2.1638,129.1669,1,pink,3
4.5,10.235,312,-4.9111,146.0167,1,blue,1
3.57,5.48,616,37.9181667,-122.304,1,pink,3
4.5,10.0,312,16.8004,123.0068,1,blue,1
5.1,10.0,400,33.3277,-20.0022,1,pink,3
4.6,20.811,326,-57.504,-24.8636,1,blue,1
3.3,35.0,168,53.4484,-165.2317,0,red,0
4.5,10.0,312,37.562,77.8226,1,blue,1
3.14,6.71,152,36.5415,-98.9615,0,red,0
4.2,98.089,271,24.2087,94.7294,1,blue,1
4.5,99.707,312,-8.7323,159.6356,1,blue,1
4.2,130.194,271,-21.808,-68.5595,1,blue,1
4.7,10.0,340,12.0408,-88.5035,1,blue,1
4.8,43.514,354,-59.9279,-26.1748,1,pink,3
5.6,30.0,487,31.7958,131.6429,1,pink,3
4.8,79.865,354,31.7711,131.2924,1,pink,3
4.3,533.116,284,-17.6386,-178.7589,2,green,2
4.4,110.928,298,13.5009,144.672,1,blue,1
4.4,95.712,298,-4.5697,103.1582,1,blue,1
3.9,511.002,234,-17.2693,-178.9837,2,green,2
3.6,137.472,199,18.2787,-69.0019,0,red,0
5.0,10.0,385,53.9163,-35.2089,1,pink,3
4.6,10.0,326,53.8756,-35.2211,1,blue,1
4.5,58.693,312,-6.2941,147.6151,1,blue,1
4.4,9.889,298,2.3272,129.3776,1,blue,1
4.0,62.875,246,-0.5769,126.8228,1,blue,1
3.51,33.0,190,18.9173,-65.3283,0,red,0
3.4,15.9,179,63.2452,-151.4787,0,red,0
4.2,522.578,271,-23.7681,-179.6277,2,green,2
4.1,116.443,259,-17.8504,-69.9444,1,blue,1
3.29,14.7,167,18.8225,-65.3036666666667,0,red,0
4.1,53.638,259,-28.1308,-71.3843,1,blue,1
4.5,157.803,312,-6.5587,129.8526,1,blue,1
4.5,16.105,312,39.8169,24.2135,1,blue,1
4.3,233.337,284,-19.1939,-67.2754,1,blue,1
4.0,120.2,248,59.8391,-153.2934,1,blue,1
4.3,10.087,284,6.4662,127.6145,1,blue,1
4.0,564.83,246,-19.1919,-177.3441,2,green,2
4.4,46.206,298,-2.9963,137.9138,1,blue,1
4.4,10.0,298,-23.9656,-178.3569,1,blue,1
5.1,114.36,401,26.7769,126.612,1,pink,3
4.2,39.483,271,22.5559,93.7959,1,blue,1
4.6,87.752,326,-5.0386,151.97,1,blue,1
4.34,119.0,290,18.3228,-68.762,1,blue,1
4.6,10.0,326,9.345,126.2296,1,blue,1
3.32,16.87,170,18.3865,-67.4243333333333,0,red,0
3.2,167.18,158,55.4278,-162.4355,0,red,0
4.6,583.957,326,-20.9087,-178.6138,2,green,2
4.2,10.0,271,-22.9015,171.8756,1,blue,1
4.1,10.0,259,63.8721,-18.891,1,blue,1
4.0,10.0,246,38.2398,24.233,1,blue,1
4.7,10.0,340,34.4629,82.5664,1,blue,1
4.3,5.0,285,-26.9725,26.8636,1,blue,1
5.2,10.0,416,15.6711,119.5725,1,pink,3
4.4,10.0,298,-36.3968,-97.2218,1,blue,1
4.8,29.046,354,30.3923,131.0718,1,pink,3
4.3,10.619,284,4.9468,124.8947,1,blue,1
4.5,32.872,314,35.3554,140.3617,1,blue,1
4.4,35.0,298,30.3387,131.1199,1,blue,1
3.1,10.39326986,153,31.93267822,-102.012076,0,red,0
4.4,10.0,298,33.5804,84.4438,1,blue,1
3.23,36.5,162,18.9746666666667,-155.434,0,red,0
3.68,102.0,208,19.149,-65.6478,0,red,0
4.6,10.0,335,36.392,36.4912,1,blue,1
4.1,85.757,259,-8.3092,125.8438,1,blue,1
4.6,10.0,326,-2.895,99.3826,1,blue,1
4.2,10.0,271,-10.7339,113.4014,1,blue,1
3.62,33.0,202,19.309,-64.6523,0,red,0
4.6,200.52,326,-5.4629,147.048,1,blue,1
3.3,35.0,168,51.6139,-175.1604,0,red,0
4.4,91.475,298,-15.5465,-72.8986,1,blue,1
4.9,144.481,369,-21.6236,-176.1601,1,pink,3
4.9,101.306,370,-3.4711,-76.9707,1,pink,3
3.5,55.007,188,51.5696,-176.1335,0,red,0
3.12,71.8,150,18.5813333333333,-66.3328333333333,0,red,0
4.5,10.0,312,-5.215,145.5469,1,blue,1
5.0,55.049,385,-59.4945,-26.0057,1,pink,3
4.5,47.679,312,12.5883,145.2337,1,blue,1
5.1,109.811,400,-5.3796,104.6469,1,pink,3
4.5,108.479,312,-5.4161,150.9022,1,blue,1
5.0,13.968,387,17.245,120.7169,1,pink,3
4.4,35.0,298,-1.0179,-80.3295,1,blue,1
3.2,14.169,158,60.3392,-140.8686,0,red,0
3.13,57.58,151,18.8866666666667,-64.4488333333333,0,red,0
4.3,10.0,284,39.911,143.8396,1,blue,1
4.1,35.0,259,-0.9707,-80.3711,1,blue,1
3.27,39.33,165,19.027,-64.8733333333333,0,red,0
4.5,92.728,312,-4.4067,153.7691,1,blue,1
4.5,10.0,312,20.0744,95.9786,1,blue,1
4.5,55.083,312,-27.8175,-177.41,1,blue,1
4.5,35.0,312,-6.9179,105.3723,1,blue,1
4.9,112.952,369,-22.292,-68.5982,1,pink,3
4.9,10.015,370,7.7019,124.6944,1,pink,3
4.3,10.0,284,50.2128,90.8189,1,blue,1
3.61,45.0,200,19.697,-65.7435,0,red,0
4.4,10.0,298,8.1558,-82.7092,1,blue,1
4.5,60.021,312,-5.3158,131.1447,1,blue,1
3.5,24.824,188,52.1869,-170.9787,0,red,0
4.5,35.0,312,-29.2012,-71.4005,1,blue,1
4.4,10.0,298,31.8349,94.2256,1,blue,1
4.6,516.248,326,-4.4045,149.9384,2,green,2
5.2,12.443,416,17.7762,-60.9512,1,pink,3
4.7,27.501,340,17.7233,-60.9561,1,blue,1
4.6,10.0,326,28.3047,142.6593,1,blue,1
3.49,35.0,187,19.0171,-65.0655,0,red,0
4.9,10.0,369,-16.8459,-177.3555,1,pink,3
4.4,64.591,298,18.5926,-102.9308,1,blue,1
4.3,10.0,284,36.861,78.6195,1,blue,1
6.4,17.91,1780,40.525,-124.423,1,pink,3
4.92,26.55,458,40.5228333,-124.1881667,1,pink,3
4.2,519.695,271,-20.2751,-177.8098,2,green,2
3.05,20.75,144,40.586,-124.3128333,0,red,0
3.52,17.09,191,40.5273333,-124.3543333,0,red,0
3.1,16.32,148,18.8855,-64.6771666666667,0,red,0
3.02,17.94,144,40.529,-124.3145,0,red,0
4.8,107.034,355,-6.2114,146.1906,1,pink,3
4.8,24.976,354,17.7339,-60.9103,1,pink,3
4.4,21.426,298,17.7394,-60.8965,1,blue,1
5.2,10.0,416,-16.7985,-176.9918,1,pink,3
3.4,18.0,185,40.5268333,-124.324,0,red,0
3.31,17.56,171,40.5186667,-124.389,0,red,0
4.6,11.845,326,-10.598,-75.353,1,blue,1
4.3,65.813,284,-6.418,147.3009,1,blue,1
3.99,22.5,266,40.6005,-124.0688333,1,blue,1
3.01,20.1,140,40.5656667,-123.9766667,0,red,0
3.18,18.06,162,40.5461667,-124.3181667,0,red,0
3.2,17.7,159,40.5303333,-124.3623333,0,red,0
5.6,39.0,482,-33.7962,-179.7541,1,pink,3
3.2,10.0,158,51.1581,-173.7222,0,red,0
4.9,10.0,369,-31.8343,57.3872,1,pink,3
4.5,84.758,312,-8.5587,112.5433,1,blue,1
4.2,514.154,271,-24.1229,-179.5553,2,green,2
4.2,501.93,271,-24.3068,-179.9544,2,green,2
4.3,492.545,284,-20.174,-177.5352,2,green,2
4.3,10.157,284,24.5341,96.154,1,blue,1
3.1,35.0,148,51.1338,-178.5237,0,red,0
4.1,10.0,259,-0.0121,96.667,1,blue,1
4.35,19.74,331,40.5455,-124.3291667,1,blue,1
5.3,10.0,432,-26.4167,-176.3076,1,pink,3
3.02,22.8,143,40.5058333,-124.4661667,0,red,0
4.5,239.993,312,-11.986,166.9326,1,blue,1
3.2,19.059,158,55.0097,-153.2302,0,red,0
4.6,10.0,326,11.0635,138.6767,1,blue,1
4.4,10.0,298,-50.0368,115.5031,1,blue,1
4.3,561.926,284,-22.4586,-179.5513,2,green,2
4.9,63.53,369,-58.3889,-25.4694,1,pink,3
4.2,21.347,271,54.1056,169.4501,1,blue,1
3.07,29.6700000762939,145,19.156665802002,-155.489334106445,0,red,0
4.0,185.215,246,36.5404,70.8832,1,blue,1
4.7,10.0,340,-5.7255,153.2215,1,blue,1
3.1,14.2,148,63.0565,-148.5625,0,red,0
4.7,10.0,340,-27.5081,73.3482,1,blue,1
4.9,10.0,369,-27.4215,73.3455,1,pink,3
4.9,16.715,369,53.8975,-160.8725,1,pink,3
3.2,7.801066081,169,32.10845947,-102.2007193,0,red,0
4.5,162.201,312,-24.3447,-67.0664,1,blue,1
3.6,43.0,199,19.433,-65.8145,0,red,0
4.4,98.539,298,44.9687,148.754,1,blue,1
5.3,10.0,432,-6.1162,151.8194,1,pink,3
3.27,30.79,166,19.1781666666667,-155.489166666667,0,red,0
4.6,35.0,326,-55.7501,-26.5581,1,blue,1
4.3,175.197,284,-24.2261,-66.9783,1,blue,1
3.3,22.03,248,40.5971667,-124.0651667,0,red,0
4.4,149.709,298,30.2428,140.5332,1,blue,1
5.3,10.0,432,19.4737,-108.6682,1,pink,3
4.0,524.381,246,-17.5388,-178.6185,2,green,2
3.3,65.681,168,51.5148,-179.5308,0,red,0
4.6,225.259,326,-21.4085,-66.5931,1,blue,1
3.8,10.0,225,44.3432,-115.1654,0,red,0
4.9,116.994,369,47.4246,152.2563,1,pink,3
4.9,39.736,369,7.3105,-76.9735,1,pink,3
4.2,221.368,271,36.7182,71.0735,1,blue,1
3.2,67.0,158,60.2003,-151.7259,0,red,0
5.1,28.038,400,-31.3468,-178.418,1,pink,3
3.12,6.0,150,17.9676,-67.0001,0,red,0
3.1,131.897,148,51.8266,177.9059,0,red,0
3.3,4.3,168,56.0551,-153.2186,0,red,0
3.35,25.0,173,19.629,-65.7745,0,red,0
3.41,31.66,179,19.44,-65.7948333333333,0,red,0
4.3,10.0,284,-21.4372,-174.2047,1,blue,1
3.34,3.82,532,37.6201667,-122.025,1,blue,1
4.9,10.0,369,35.5858,99.0266,1,pink,3
4.2,19.868,271,-0.936,98.513,1,blue,1
4.3,120.424,284,-6.3978,146.5187,1,blue,1
3.67,88.0,207,19.4806,-65.7443,0,red,0
4.8,17.762,355,22.4644,121.0166,1,pink,3
4.1,88.517,259,14.0287,-91.2495,1,blue,1
3.57,79.0,196,19.3055,-65.7618,0,red,0
4.2,9.675,271,44.9217,147.6779,1,blue,1
4.1,143.509,259,-8.658,118.305,1,blue,1
3.93,57.0,238,19.547,-65.8256,0,blue,1
4.7,9.793,340,-19.2874,-176.1982,1,blue,1
4.3,35.0,284,-6.5926,147.7675,1,blue,1
3.33,17.87,202,40.52,-124.411,0,red,0
5.1,10.0,400,-37.8971,49.3318,1,pink,3
4.5,10.0,312,-37.9863,49.4681,1,blue,1
3.81,98.0,223,19.2698,-65.8016,0,red,0
4.3,54.479,284,18.819,146.8349,1,blue,1
3.8,9.5,222,56.1993,-153.2198,0,red,0
4.9,140.589,369,-20.3278,-175.4397,1,pink,3
4.3,97.515,284,-9.0365,124.3157,1,blue,1
3.88,54.0,232,19.613,-65.8076,0,blue,1
3.79,28.71,229,40.3601667,-124.3346667,0,red,0
3.6,29.959,199,51.132,-178.9645,0,red,0
5.5,155.984,467,-7.9816,-74.4173,1,pink,3
4.5,10.0,312,38.724,56.2301,1,blue,1
4.0,214.998,246,-21.9858,-67.3171,1,blue,1
3.1,10.0,148,52.4422,-168.4993,0,red,0
4.2,41.42,271,54.5551,-159.5043,1,blue,1
5.0,10.652,389,41.5245,140.4836,1,pink,3
4.3,121.752,284,-6.1316,130.3053,1,blue,1
3.7,79.1,211,63.2458,-148.3927,0,red,0
4.4,10.247,298,-23.1576,-68.842,1,blue,1
3.5,10.0,188,56.7168,-149.1521,0,red,0
3.3,178.817,168,55.07,-164.9428,0,red,0
3.2,57.6,158,59.7386,-151.9514,0,red,0
4.4,205.193,298,-23.5759,-66.9088,1,blue,1
3.2,35.0,158,52.5022,-169.6184,0,red,0
4.4,532.318,298,-20.3441,-178.1462,2,green,2
4.6,35.0,326,-2.9284,127.6732,1,blue,1
4.2,10.0,271,28.5471,83.0809,1,blue,1
4.5,10.0,312,28.4999,83.1015,1,blue,1
4.4,90.312,298,4.2759,125.6808,1,blue,1
3.7,118.2,211,63.0577,-150.9606,0,red,0
4.5,10.0,312,-1.2095,-13.9351,1,blue,1
4.2,185.19,271,-24.3133,-66.9544,1,blue,1
4.3,145.069,284,-6.4254,130.0671,1,blue,1
4.1,380.83,259,-21.0894,-177.8654,2,green,2
4.4,222.004,298,-19.0736,-67.5371,1,blue,1
4.2,400.177,271,-6.8258,127.1706,2,green,2
4.6,110.938,326,-6.4264,154.9227,1,blue,1
3.9,181.517,234,52.1806,-175.9745,0,blue,1
5.8,10.0,518,-65.357,-179.7737,1,pink,3
3.1,35.0,148,51.7214,-173.5215,0,red,0
4.5,10.0,312,-56.3515,-24.7103,1,blue,1
3.1,35.0,148,51.7456,-173.345,0,red,0
4.9,10.0,369,-49.1459,-8.1386,1,pink,3
4.5,10.0,312,-38.0975,49.0183,1,blue,1
4.2,10.0,271,60.5136,60.0923,1,blue,1
3.5,261.53,188,53.6987,-169.6233,0,red,0
4.5,10.0,312,32.1519,142.6342,1,blue,1
3.5,2.6,188,56.001,-153.0177,0,red,0
4.8,10.0,354,-20.4277,-173.318,1,pink,3
4.3,10.0,284,52.5403,172.1515,1,blue,1
4.2,248.538,271,-15.4614,-174.7466,1,blue,1
3.7,114.0,211,18.419,-66.2305,0,red,0
4.0,69.076,246,-5.9801,148.8022,1,blue,1
4.9,120.693,369,54.8507,160.0349,1,pink,3
4.1,25.656,259,37.1006,37.0917,1,blue,1
4.0,57.974,246,-6.3392,147.7708,1,blue,1
4.1,156.947,259,-7.2636,128.738,1,blue,1
3.6,71.017,199,51.673,178.8316,0,red,0
3.4,10.0,178,50.6768,-175.2767,0,red,0
4.6,152.044,326,-4.4343,129.7292,1,blue,1
5.2,10.0,416,-45.5705,-76.7349,1,pink,3
4.4,10.0,298,-45.5372,-76.6264,1,blue,1
4.8,11.847,355,23.099,121.2371,1,pink,3
3.11,11.36,149,17.9521666666667,-66.9058333333333,0,red,0
3.1,15.849,148,51.7085,-179.2495,0,red,0
4.0,289.367,246,-4.2798,127.2658,2,green,2
4.6,46.904,326,44.2681,148.0394,1,blue,1
4.7,38.482,340,-5.1112,153.276,1,blue,1
4.6,44.241,326,-22.8749,171.0773,1,blue,1
3.2,35.0,158,51.7406,-174.1109,0,red,0
4.2,47.063,271,-5.7006,151.6565,1,blue,1
